trip_id,bike_id,start_time,duration_min,start_station,end_station,user_type
482,1606,2025-01-01 08:01:00,13,A,D,Subscriber
483,1098,2025-01-01 08:02:00,28,A,C,Subscriber
484,1699,2025-01-01 08:03:00,25,C,A,Customer
485,1992,2025-01-01 08:04:00,45,E,D,Customer
486,1115,2025-01-01 08:05:00,50,D,E,Subscriber
487,1190,2025-01-01 08:06:00,59,E,A,Customer
488,1252,2025-01-01 08:07:00,57,B,B,Subscriber
489,1980,2025-01-01 08:08:00,20,B,D,Subscriber
490,1927,2025-01-01 08:09:00,59,A,B,Customer
491,1982,2025-01-01 08:10:00,29,E,E,Subscriber
492,1160,2025-01-01 08:11:00,30,C,E,Subscriber
493,1255,2025-01-01 08:12:00,53,D,C,Customer
494,1322,2025-01-01 08:13:00,49,E,E,Customer
495,1127,2025-01-01 08:14:00,13,E,C,Customer
496,1017,2025-01-01 08:15:00,19,D,D,Customer
497,1792,2025-01-01 08:16:00,43,E,B,Subscriber
498,1734,2025-01-01 08:17:00,37,E,D,Subscriber
499,1565,2025-01-01 08:18:00,5,D,B,Subscriber
500,1569,2025-01-01 08:19:00,9,C,A,Subscriber
501,1322,2025-01-01 08:20:00,13,D,D,Subscriber
502,1871,2025-01-01 08:21:00,48,A,A,Subscriber
503,1685,2025-01-01 08:22:00,10,A,B,Customer
504,1791,2025-01-01 08:23:00,32,A,C,Customer
505,1625,2025-01-01 08:24:00,49,A,D,Subscriber
506,1287,2025-01-01 08:25:00,30,B,D,Subscriber
507,1942,2025-01-01 08:26:00,32,C,C,Subscriber
508,1853,2025-01-01 08:27:00,44,B,C,Customer
509,1662,2025-01-01 08:28:00,19,E,E,Subscriber
510,1961,2025-01-01 08:29:00,10,E,E,Customer
511,1638,2025-01-01 08:30:00,31,D,B,Subscriber
512,1154,2025-01-01 08:31:00,42,A,D,Customer
513,1489,2025-01-01 08:32:00,8,D,C,Subscriber
514,1385,2025-01-01 08:33:00,15,E,C,Customer
515,1985,2025-01-01 08:34:00,25,A,A,Customer
516,1784,2025-01-01 08:35:00,34,C,E,Customer
517,1103,2025-01-01 08:36:00,22,E,A,Subscriber
518,1928,2025-01-01 08:37:00,39,D,C,Subscriber
519,1392,2025-01-01 08:38:00,7,D,D,Customer
520,1810,2025-01-01 08:39:00,16,E,D,Subscriber
521,1245,2025-01-01 08:40:00,31,B,A,Customer
522,1175,2025-01-01 08:41:00,57,C,E,Customer
523,1038,2025-01-01 08:42:00,34,E,B,Customer
524,1476,2025-01-01 08:43:00,25,E,D,Customer
525,1681,2025-01-01 08:44:00,42,D,B,Subscriber
526,1758,2025-01-01 08:45:00,25,A,E,Subscriber
527,1537,2025-01-01 08:46:00,42,A,A,Customer
528,1866,2025-01-01 08:47:00,44,A,E,Customer
529,1817,2025-01-01 08:48:00,19,D,C,Customer
530,1920,2025-01-01 08:49:00,22,A,E,Subscriber
531,1407,2025-01-01 08:50:00,56,E,A,Customer
532,1524,2025-01-01 08:51:00,33,B,A,Subscriber
533,1827,2025-01-01 08:52:00,52,B,E,Customer
534,1505,2025-01-01 08:53:00,42,B,A,Subscriber
535,1902,2025-01-01 08:54:00,25,A,C,Customer
536,1824,2025-01-01 08:55:00,21,B,B,Customer
537,1035,2025-01-01 08:56:00,45,A,E,Subscriber
538,1684,2025-01-01 08:57:00,55,E,A,Subscriber
539,1019,2025-01-01 08:58:00,22,E,B,Customer
540,1320,2025-01-01 08:59:00,59,D,C,Customer
541,1775,2025-01-01 09:00:00,41,D,E,Customer
542,1511,2025-01-01 09:01:00,42,C,A,Customer
543,1399,2025-01-01 09:02:00,16,E,B,Customer
544,1653,2025-01-01 09:03:00,15,A,C,Subscriber
545,1971,2025-01-01 09:04:00,52,C,D,Customer
546,1882,2025-01-01 09:05:00,56,E,A,Subscriber
547,1470,2025-01-01 09:06:00,53,A,C,Subscriber
548,1142,2025-01-01 09:07:00,24,E,B,Subscriber
549,1091,2025-01-01 09:08:00,13,E,E,Subscriber
550,1353,2025-01-01 09:09:00,5,A,B,Customer
551,1833,2025-01-01 09:10:00,7,E,E,Customer
552,1799,2025-01-01 09:11:00,25,E,C,Customer
553,1726,2025-01-01 09:12:00,27,E,C,Subscriber
554,1958,2025-01-01 09:13:00,13,D,B,Customer
555,1853,2025-01-01 09:14:00,58,B,B,Subscriber
556,1050,2025-01-01 09:15:00,23,E,E,Customer
557,1664,2025-01-01 09:16:00,49,A,A,Customer
558,1697,2025-01-01 09:17:00,59,E,B,Customer
559,1574,2025-01-01 09:18:00,50,D,A,Customer
560,1189,2025-01-01 09:19:00,56,D,A,Subscriber
561,1124,2025-01-01 09:20:00,23,E,A,Subscriber
562,1149,2025-01-01 09:21:00,27,C,C,Customer
563,1313,2025-01-01 09:22:00,31,B,C,Customer
564,1569,2025-01-01 09:23:00,31,A,A,Subscriber
565,1341,2025-01-01 09:24:00,43,A,A,Subscriber
566,1304,2025-01-01 09:25:00,40,A,C,Subscriber
567,1691,2025-01-01 09:26:00,16,A,E,Subscriber
568,1681,2025-01-01 09:27:00,59,D,D,Subscriber
569,1837,2025-01-01 09:28:00,31,B,B,Subscriber
570,1782,2025-01-01 09:29:00,50,E,A,Customer
571,1053,2025-01-01 09:30:00,38,E,C,Subscriber
572,1443,2025-01-01 09:31:00,37,C,A,Subscriber
573,1612,2025-01-01 09:32:00,32,E,A,Subscriber
574,1992,2025-01-01 09:33:00,35,B,A,Customer
575,1263,2025-01-01 09:34:00,36,E,A,Customer
576,1052,2025-01-01 09:35:00,54,D,E,Customer
577,1571,2025-01-01 09:36:00,24,E,B,Customer
578,1619,2025-01-01 09:37:00,44,A,B,Subscriber
579,1004,2025-01-01 09:38:00,39,A,C,Subscriber
580,1102,2025-01-01 09:39:00,35,A,E,Subscriber
581,1195,2025-01-01 09:40:00,35,A,E,Subscriber
582,1773,2025-01-01 09:41:00,42,D,B,Customer
583,1876,2025-01-01 09:42:00,26,D,C,Customer
584,1991,2025-01-01 09:43:00,49,D,E,Subscriber
585,1883,2025-01-01 09:44:00,45,E,C,Customer
586,1349,2025-01-01 09:45:00,13,A,B,Customer
587,1046,2025-01-01 09:46:00,56,C,A,Subscriber
588,1866,2025-01-01 09:47:00,13,C,E,Customer
589,1822,2025-01-01 09:48:00,19,A,C,Subscriber
590,1935,2025-01-01 09:49:00,17,B,A,Customer
591,1819,2025-01-01 09:50:00,26,E,B,Subscriber
592,1655,2025-01-01 09:51:00,20,C,D,Subscriber
593,1268,2025-01-01 09:52:00,36,D,E,Subscriber
594,1369,2025-01-01 09:53:00,6,B,E,Subscriber
595,1635,2025-01-01 09:54:00,30,D,C,Subscriber
596,1105,2025-01-01 09:55:00,18,B,B,Customer
597,1669,2025-01-01 09:56:00,42,B,B,Subscriber
598,1658,2025-01-01 09:57:00,38,E,E,Subscriber
599,1656,2025-01-01 09:58:00,12,D,E,Customer
600,1119,2025-01-01 09:59:00,40,D,C,Customer
601,1830,2025-01-01 10:00:00,25,C,C,Customer
602,1786,2025-01-01 10:01:00,50,A,D,Customer
603,1603,2025-01-01 10:02:00,47,A,A,Subscriber
604,1057,2025-01-01 10:03:00,32,C,C,Subscriber
605,1950,2025-01-01 10:04:00,50,B,A,Customer
606,1345,2025-01-01 10:05:00,48,C,E,Customer
607,1740,2025-01-01 10:06:00,52,C,D,Customer
608,1473,2025-01-01 10:07:00,10,D,D,Subscriber
609,1116,2025-01-01 10:08:00,24,C,D,Subscriber
610,1829,2025-01-01 10:09:00,35,B,B,Customer
611,1790,2025-01-01 10:10:00,37,A,E,Customer
612,1126,2025-01-01 10:11:00,48,E,B,Subscriber
613,1392,2025-01-01 10:12:00,11,C,B,Subscriber
614,1907,2025-01-01 10:13:00,12,C,D,Customer
615,1640,2025-01-01 10:14:00,13,D,B,Subscriber
616,1057,2025-01-01 10:15:00,6,D,E,Customer
617,1633,2025-01-01 10:16:00,21,C,E,Customer
618,1512,2025-01-01 10:17:00,56,C,B,Customer
619,1750,2025-01-01 10:18:00,49,B,E,Subscriber
620,1801,2025-01-01 10:19:00,41,A,A,Subscriber
621,1095,2025-01-01 10:20:00,46,A,B,Subscriber
622,1637,2025-01-01 10:21:00,48,E,D,Customer
623,1117,2025-01-01 10:22:00,21,A,D,Customer
624,1559,2025-01-01 10:23:00,57,E,E,Customer
625,1600,2025-01-01 10:24:00,42,D,E,Customer
626,1487,2025-01-01 10:25:00,39,E,D,Customer
627,1236,2025-01-01 10:26:00,51,E,A,Customer
628,1884,2025-01-01 10:27:00,43,A,D,Customer
629,1896,2025-01-01 10:28:00,34,C,B,Customer
630,1271,2025-01-01 10:29:00,10,D,D,Subscriber
631,1188,2025-01-01 10:30:00,8,B,C,Customer
632,1998,2025-01-01 10:31:00,55,E,A,Customer
633,1703,2025-01-01 10:32:00,41,E,A,Customer
634,1446,2025-01-01 10:33:00,39,E,D,Subscriber
635,1580,2025-01-01 10:34:00,13,C,C,Subscriber
636,1789,2025-01-01 10:35:00,10,B,B,Customer
637,1860,2025-01-01 10:36:00,17,A,D,Subscriber
638,1246,2025-01-01 10:37:00,26,D,B,Customer
639,1962,2025-01-01 10:38:00,32,C,C,Subscriber
640,1075,2025-01-01 10:39:00,34,B,D,Subscriber
641,1153,2025-01-01 10:40:00,56,D,D,Customer
642,1655,2025-01-01 10:41:00,40,A,B,Subscriber
643,1434,2025-01-01 10:42:00,6,D,D,Customer
644,1996,2025-01-01 10:43:00,40,E,C,Customer
645,1085,2025-01-01 10:44:00,12,E,D,Subscriber
646,1696,2025-01-01 10:45:00,49,C,E,Subscriber
647,1284,2025-01-01 10:46:00,46,D,C,Customer
648,1973,2025-01-01 10:47:00,54,E,A,Customer
649,1219,2025-01-01 10:48:00,13,C,B,Customer
650,1068,2025-01-01 10:49:00,5,C,C,Customer
651,1046,2025-01-01 10:50:00,17,C,A,Subscriber
652,1093,2025-01-01 10:51:00,54,A,A,Subscriber
653,1749,2025-01-01 10:52:00,19,E,C,Customer
654,1957,2025-01-01 10:53:00,36,E,A,Customer
655,1452,2025-01-01 10:54:00,38,B,A,Customer
656,1203,2025-01-01 10:55:00,47,A,E,Customer
657,1911,2025-01-01 10:56:00,35,E,D,Customer
658,1217,2025-01-01 10:57:00,18,E,E,Customer
659,1473,2025-01-01 10:58:00,58,B,D,Customer
660,1431,2025-01-01 10:59:00,51,D,A,Subscriber
661,1340,2025-01-01 11:00:00,18,D,D,Subscriber
662,1550,2025-01-01 11:01:00,52,A,E,Customer
663,1611,2025-01-01 11:02:00,59,C,B,Subscriber
664,1288,2025-01-01 11:03:00,33,B,B,Customer
665,1253,2025-01-01 11:04:00,51,B,D,Subscriber
666,1733,2025-01-01 11:05:00,23,E,B,Customer
667,1356,2025-01-01 11:06:00,31,E,C,Customer
668,1022,2025-01-01 11:07:00,13,B,B,Customer
669,1761,2025-01-01 11:08:00,41,C,D,Subscriber
670,1521,2025-01-01 11:09:00,41,D,A,Subscriber
671,1757,2025-01-01 11:10:00,47,A,E,Subscriber
672,1836,2025-01-01 11:11:00,32,D,B,Customer
673,1099,2025-01-01 11:12:00,56,A,D,Subscriber
674,1801,2025-01-01 11:13:00,28,C,E,Customer
675,1179,2025-01-01 11:14:00,32,B,C,Customer
676,1222,2025-01-01 11:15:00,40,C,A,Customer
677,1905,2025-01-01 11:16:00,56,B,E,Subscriber
678,1761,2025-01-01 11:17:00,22,E,E,Subscriber
679,1658,2025-01-01 11:18:00,29,A,D,Subscriber
680,1441,2025-01-01 11:19:00,39,E,C,Subscriber
681,1607,2025-01-01 11:20:00,8,B,B,Subscriber
682,1768,2025-01-01 11:21:00,18,A,C,Subscriber
683,1324,2025-01-01 11:22:00,43,A,A,Customer
684,1515,2025-01-01 11:23:00,30,E,B,Customer
685,1015,2025-01-01 11:24:00,12,A,C,Subscriber
686,1791,2025-01-01 11:25:00,28,B,A,Customer
687,1335,2025-01-01 11:26:00,20,B,E,Customer
688,1758,2025-01-01 11:27:00,24,E,E,Customer
689,1257,2025-01-01 11:28:00,19,C,E,Subscriber
690,1496,2025-01-01 11:29:00,11,B,E,Subscriber
691,1987,2025-01-01 11:30:00,21,B,B,Subscriber
692,1895,2025-01-01 11:31:00,26,A,E,Customer
693,1159,2025-01-01 11:32:00,26,A,B,Subscriber
694,1474,2025-01-01 11:33:00,58,B,B,Customer
695,1851,2025-01-01 11:34:00,16,E,C,Subscriber
696,1663,2025-01-01 11:35:00,22,C,E,Customer
697,1907,2025-01-01 11:36:00,50,A,D,Subscriber
698,1689,2025-01-01 11:37:00,51,A,E,Customer
699,1674,2025-01-01 11:38:00,19,C,D,Customer
700,1379,2025-01-01 11:39:00,41,A,E,Customer
701,1544,2025-01-01 11:40:00,20,E,B,Subscriber
702,1928,2025-01-01 11:41:00,9,A,E,Subscriber
703,1956,2025-01-01 11:42:00,6,A,E,Customer
704,1690,2025-01-01 11:43:00,56,B,E,Subscriber
705,1426,2025-01-01 11:44:00,32,E,E,Subscriber
706,1612,2025-01-01 11:45:00,45,E,C,Subscriber
707,1267,2025-01-01 11:46:00,58,B,C,Subscriber
708,1834,2025-01-01 11:47:00,31,D,B,Customer
709,1576,2025-01-01 11:48:00,35,C,B,Customer
710,1416,2025-01-01 11:49:00,45,E,D,Customer
711,1167,2025-01-01 11:50:00,40,D,B,Customer
712,1841,2025-01-01 11:51:00,51,C,C,Customer
713,1042,2025-01-01 11:52:00,47,E,B,Customer
714,1555,2025-01-01 11:53:00,5,A,D,Customer
715,1284,2025-01-01 11:54:00,54,E,D,Subscriber
716,1396,2025-01-01 11:55:00,33,C,C,Customer
717,1011,2025-01-01 11:56:00,5,D,B,Customer
718,1606,2025-01-01 11:57:00,12,A,D,Customer
719,1301,2025-01-01 11:58:00,20,C,B,Subscriber
720,1897,2025-01-01 11:59:00,32,C,B,Subscriber
721,1252,2025-01-01 12:00:00,26,E,C,Customer
722,1498,2025-01-01 12:01:00,22,B,C,Customer
723,1753,2025-01-01 12:02:00,26,B,B,Subscriber
724,1034,2025-01-01 12:03:00,45,A,E,Subscriber
725,1726,2025-01-01 12:04:00,16,C,E,Customer
726,1848,2025-01-01 12:05:00,23,D,A,Customer
727,1089,2025-01-01 12:06:00,29,A,A,Customer
728,1775,2025-01-01 12:07:00,54,A,A,Customer
729,1604,2025-01-01 12:08:00,9,E,C,Customer
730,1921,2025-01-01 12:09:00,38,D,B,Customer
731,1969,2025-01-01 12:10:00,43,C,D,Customer
732,1601,2025-01-01 12:11:00,14,C,B,Subscriber
733,1417,2025-01-01 12:12:00,51,C,B,Customer
734,1114,2025-01-01 12:13:00,11,A,A,Subscriber
735,1616,2025-01-01 12:14:00,41,E,B,Subscriber
736,1902,2025-01-01 12:15:00,51,A,A,Subscriber
737,1195,2025-01-01 12:16:00,56,B,B,Customer
738,1825,2025-01-01 12:17:00,56,B,D,Subscriber
739,1500,2025-01-01 12:18:00,19,C,E,Subscriber
740,1625,2025-01-01 12:19:00,46,E,E,Customer
741,1492,2025-01-01 12:20:00,28,C,C,Customer
742,1074,2025-01-01 12:21:00,30,C,D,Customer
743,1412,2025-01-01 12:22:00,30,A,B,Customer
744,1375,2025-01-01 12:23:00,50,C,D,Customer
745,1419,2025-01-01 12:24:00,30,C,B,Customer
746,1728,2025-01-01 12:25:00,14,E,D,Customer
747,1276,2025-01-01 12:26:00,21,E,D,Customer
748,1760,2025-01-01 12:27:00,57,E,E,Customer
749,1675,2025-01-01 12:28:00,18,C,D,Customer
750,1393,2025-01-01 12:29:00,6,E,C,Subscriber
751,1868,2025-01-01 12:30:00,52,E,B,Customer
752,1456,2025-01-01 12:31:00,17,D,A,Subscriber
753,1919,2025-01-01 12:32:00,31,D,D,Subscriber
754,1191,2025-01-01 12:33:00,13,B,A,Customer
755,1738,2025-01-01 12:34:00,11,A,E,Customer
756,1688,2025-01-01 12:35:00,52,A,A,Customer
757,1098,2025-01-01 12:36:00,14,E,C,Customer
758,1547,2025-01-01 12:37:00,58,B,C,Subscriber
759,1977,2025-01-01 12:38:00,13,B,E,Customer
760,1998,2025-01-01 12:39:00,26,D,C,Subscriber
761,1095,2025-01-01 12:40:00,27,B,B,Subscriber
762,1663,2025-01-01 12:41:00,11,C,C,Customer
763,1662,2025-01-01 12:42:00,52,E,D,Customer
764,1189,2025-01-01 12:43:00,13,C,C,Subscriber
765,1735,2025-01-01 12:44:00,31,A,B,Customer
766,1036,2025-01-01 12:45:00,28,D,E,Customer
767,1779,2025-01-01 12:46:00,33,C,C,Customer
768,1368,2025-01-01 12:47:00,21,E,B,Customer
769,1694,2025-01-01 12:48:00,24,C,D,Customer
770,1524,2025-01-01 12:49:00,11,C,A,Customer
771,1278,2025-01-01 12:50:00,47,B,A,Customer
772,1216,2025-01-01 12:51:00,44,D,E,Subscriber
773,1866,2025-01-01 12:52:00,11,A,E,Customer
774,1872,2025-01-01 12:53:00,32,E,A,Subscriber
775,1797,2025-01-01 12:54:00,23,E,A,Subscriber
776,1272,2025-01-01 12:55:00,24,A,E,Customer
777,1880,2025-01-01 12:56:00,48,E,A,Customer
778,1061,2025-01-01 12:57:00,43,B,C,Customer
779,1595,2025-01-01 12:58:00,44,C,B,Subscriber
780,1879,2025-01-01 12:59:00,11,B,E,Subscriber
781,1728,2025-01-01 13:00:00,10,B,B,Customer
782,1341,2025-01-01 13:01:00,29,B,D,Customer
783,1396,2025-01-01 13:02:00,45,A,D,Customer
784,1698,2025-01-01 13:03:00,17,D,C,Customer
785,1018,2025-01-01 13:04:00,43,A,D,Subscriber
786,1176,2025-01-01 13:05:00,44,A,E,Subscriber
787,1611,2025-01-01 13:06:00,26,B,C,Subscriber
788,1395,2025-01-01 13:07:00,53,D,C,Subscriber
789,1444,2025-01-01 13:08:00,21,A,E,Subscriber
790,1232,2025-01-01 13:09:00,52,D,A,Customer
791,1914,2025-01-01 13:10:00,26,B,B,Subscriber
792,1075,2025-01-01 13:11:00,38,A,E,Customer
793,1264,2025-01-01 13:12:00,12,D,A,Subscriber
794,1454,2025-01-01 13:13:00,53,E,A,Subscriber
795,1795,2025-01-01 13:14:00,49,A,D,Customer
796,1717,2025-01-01 13:15:00,22,A,C,Subscriber
797,1734,2025-01-01 13:16:00,28,A,C,Customer
798,1383,2025-01-01 13:17:00,58,D,D,Customer
799,1563,2025-01-01 13:18:00,46,C,D,Customer
800,1850,2025-01-01 13:19:00,6,A,C,Customer
801,1505,2025-01-01 13:20:00,6,E,E,Subscriber
802,1366,2025-01-01 13:21:00,31,E,E,Subscriber
803,1143,2025-01-01 13:22:00,18,B,E,Customer
804,1884,2025-01-01 13:23:00,52,C,E,Customer
805,1068,2025-01-01 13:24:00,43,C,D,Subscriber
806,1098,2025-01-01 13:25:00,57,D,B,Subscriber
807,1395,2025-01-01 13:26:00,57,B,B,Customer
808,1024,2025-01-01 13:27:00,16,D,C,Customer
809,1947,2025-01-01 13:28:00,36,B,B,Customer
810,1890,2025-01-01 13:29:00,32,C,E,Customer
811,1468,2025-01-01 13:30:00,59,D,D,Subscriber
812,1483,2025-01-01 13:31:00,32,B,E,Customer
813,1564,2025-01-01 13:32:00,50,C,A,Subscriber
814,1150,2025-01-01 13:33:00,29,C,D,Customer
815,1143,2025-01-01 13:34:00,8,A,A,Customer
816,1568,2025-01-01 13:35:00,30,D,A,Subscriber
817,1038,2025-01-01 13:36:00,40,A,C,Subscriber
818,1108,2025-01-01 13:37:00,54,C,A,Subscriber
819,1692,2025-01-01 13:38:00,7,D,B,Subscriber
820,1041,2025-01-01 13:39:00,5,D,B,Customer
821,1185,2025-01-01 13:40:00,21,E,A,Customer
822,1934,2025-01-01 13:41:00,11,B,C,Customer
823,1397,2025-01-01 13:42:00,52,E,A,Customer
824,1222,2025-01-01 13:43:00,9,E,D,Subscriber
825,1633,2025-01-01 13:44:00,23,C,D,Customer
826,1132,2025-01-01 13:45:00,43,B,D,Subscriber
827,1162,2025-01-01 13:46:00,50,E,D,Customer
828,1214,2025-01-01 13:47:00,38,E,A,Customer
829,1732,2025-01-01 13:48:00,39,D,E,Subscriber
830,1234,2025-01-01 13:49:00,53,C,E,Customer
831,1842,2025-01-01 13:50:00,20,E,D,Customer
832,1657,2025-01-01 13:51:00,44,B,C,Subscriber
833,1750,2025-01-01 13:52:00,54,A,C,Subscriber
834,1587,2025-01-01 13:53:00,51,A,A,Subscriber
835,1008,2025-01-01 13:54:00,43,C,E,Customer
836,1073,2025-01-01 13:55:00,31,A,A,Subscriber
837,1953,2025-01-01 13:56:00,45,D,B,Subscriber
838,1491,2025-01-01 13:57:00,42,D,D,Customer
839,1912,2025-01-01 13:58:00,54,B,B,Subscriber
840,1252,2025-01-01 13:59:00,54,C,B,Customer
841,1229,2025-01-01 14:00:00,29,C,C,Subscriber
842,1518,2025-01-01 14:01:00,30,A,E,Customer
843,1173,2025-01-01 14:02:00,18,E,D,Subscriber
844,1652,2025-01-01 14:03:00,18,E,A,Subscriber
845,1167,2025-01-01 14:04:00,18,E,D,Subscriber
846,1169,2025-01-01 14:05:00,29,B,A,Subscriber
847,1392,2025-01-01 14:06:00,40,C,A,Customer
848,1945,2025-01-01 14:07:00,8,A,E,Subscriber
849,1794,2025-01-01 14:08:00,51,B,B,Customer
850,1633,2025-01-01 14:09:00,19,D,A,Customer
851,1193,2025-01-01 14:10:00,36,D,E,Customer
852,1516,2025-01-01 14:11:00,22,D,B,Subscriber
853,1028,2025-01-01 14:12:00,18,C,B,Subscriber
854,1164,2025-01-01 14:13:00,5,D,D,Subscriber
855,1421,2025-01-01 14:14:00,46,E,D,Subscriber
856,1338,2025-01-01 14:15:00,24,D,D,Customer
857,1647,2025-01-01 14:16:00,14,B,C,Customer
858,1495,2025-01-01 14:17:00,14,D,B,Customer
859,1364,2025-01-01 14:18:00,28,E,C,Subscriber
860,1832,2025-01-01 14:19:00,38,D,D,Customer
861,1341,2025-01-01 14:20:00,32,A,E,Customer
862,1499,2025-01-01 14:21:00,31,E,D,Customer
863,1656,2025-01-01 14:22:00,44,C,A,Customer
864,1510,2025-01-01 14:23:00,5,D,E,Customer
865,1326,2025-01-01 14:24:00,37,B,E,Subscriber
866,1216,2025-01-01 14:25:00,8,D,B,Customer
867,1300,2025-01-01 14:26:00,11,B,C,Customer
868,1131,2025-01-01 14:27:00,13,A,A,Customer
869,1803,2025-01-01 14:28:00,20,C,E,Customer
870,1069,2025-01-01 14:29:00,9,E,C,Customer
871,1251,2025-01-01 14:30:00,38,E,C,Subscriber
872,1414,2025-01-01 14:31:00,27,C,A,Customer
873,1786,2025-01-01 14:32:00,47,A,A,Subscriber
874,1444,2025-01-01 14:33:00,54,A,D,Subscriber
875,1875,2025-01-01 14:34:00,29,D,D,Subscriber
876,1181,2025-01-01 14:35:00,55,A,E,Subscriber
877,1166,2025-01-01 14:36:00,17,D,E,Subscriber
878,1090,2025-01-01 14:37:00,28,B,E,Customer
879,1713,2025-01-01 14:38:00,15,C,D,Customer
880,1857,2025-01-01 14:39:00,56,B,E,Subscriber
881,1530,2025-01-01 14:40:00,55,B,E,Subscriber
882,1038,2025-01-01 14:41:00,21,B,D,Subscriber
883,1125,2025-01-01 14:42:00,41,B,D,Subscriber
884,1450,2025-01-01 14:43:00,17,E,E,Customer
885,1172,2025-01-01 14:44:00,31,A,E,Customer
886,1652,2025-01-01 14:45:00,24,C,C,Subscriber
887,1753,2025-01-01 14:46:00,37,C,B,Customer
888,1219,2025-01-01 14:47:00,46,B,D,Subscriber
889,1637,2025-01-01 14:48:00,36,C,B,Customer
890,1057,2025-01-01 14:49:00,12,D,D,Subscriber
891,1659,2025-01-01 14:50:00,33,C,C,Customer
892,1475,2025-01-01 14:51:00,44,B,B,Customer
893,1455,2025-01-01 14:52:00,23,C,C,Subscriber
894,1828,2025-01-01 14:53:00,10,A,A,Subscriber
895,1894,2025-01-01 14:54:00,48,B,B,Customer
896,1360,2025-01-01 14:55:00,43,E,B,Subscriber
897,1934,2025-01-01 14:56:00,52,A,B,Subscriber
898,1000,2025-01-01 14:57:00,45,C,A,Customer
899,1386,2025-01-01 14:58:00,25,E,A,Subscriber
900,1972,2025-01-01 14:59:00,26,A,C,Subscriber
901,1347,2025-01-01 15:00:00,46,D,A,Customer
902,1189,2025-01-01 15:01:00,14,A,D,Subscriber
903,1504,2025-01-01 15:02:00,14,E,E,Customer
904,1190,2025-01-01 15:03:00,56,D,B,Customer
905,1507,2025-01-01 15:04:00,33,C,C,Subscriber
906,1368,2025-01-01 15:05:00,20,B,C,Subscriber
907,1408,2025-01-01 15:06:00,5,C,C,Subscriber
908,1823,2025-01-01 15:07:00,21,B,C,Customer
909,1928,2025-01-01 15:08:00,34,B,B,Subscriber
910,1933,2025-01-01 15:09:00,30,E,C,Customer
911,1116,2025-01-01 15:10:00,57,D,B,Subscriber
912,1133,2025-01-01 15:11:00,50,D,C,Customer
913,1057,2025-01-01 15:12:00,23,A,C,Subscriber
914,1555,2025-01-01 15:13:00,57,C,E,Customer
915,1684,2025-01-01 15:14:00,25,E,D,Subscriber
916,1671,2025-01-01 15:15:00,21,C,A,Subscriber
917,1172,2025-01-01 15:16:00,50,A,A,Customer
918,1828,2025-01-01 15:17:00,44,A,A,Customer
919,1814,2025-01-01 15:18:00,25,E,D,Customer
920,1148,2025-01-01 15:19:00,57,A,B,Customer
921,1079,2025-01-01 15:20:00,45,E,A,Customer
922,1885,2025-01-01 15:21:00,44,A,A,Customer
923,1212,2025-01-01 15:22:00,49,D,A,Subscriber
924,1202,2025-01-01 15:23:00,53,E,B,Customer
925,1763,2025-01-01 15:24:00,23,D,D,Subscriber
926,1228,2025-01-01 15:25:00,11,D,D,Customer
927,1675,2025-01-01 15:26:00,21,E,B,Customer
928,1226,2025-01-01 15:27:00,5,C,E,Customer
929,1658,2025-01-01 15:28:00,41,B,C,Customer
930,1531,2025-01-01 15:29:00,10,A,B,Customer
931,1440,2025-01-01 15:30:00,30,A,C,Subscriber
932,1401,2025-01-01 15:31:00,6,C,D,Subscriber
933,1046,2025-01-01 15:32:00,36,B,C,Customer
934,1232,2025-01-01 15:33:00,52,C,A,Subscriber
935,1304,2025-01-01 15:34:00,58,B,C,Subscriber
936,1525,2025-01-01 15:35:00,9,E,C,Customer
937,1142,2025-01-01 15:36:00,41,E,D,Customer
938,1414,2025-01-01 15:37:00,35,D,E,Customer
939,1512,2025-01-01 15:38:00,16,D,C,Subscriber
940,1372,2025-01-01 15:39:00,39,E,D,Customer
941,1565,2025-01-01 15:40:00,34,D,A,Subscriber
942,1885,2025-01-01 15:41:00,52,E,C,Subscriber
943,1258,2025-01-01 15:42:00,10,C,C,Customer
944,1655,2025-01-01 15:43:00,19,A,A,Subscriber
945,1470,2025-01-01 15:44:00,19,E,B,Subscriber
946,1952,2025-01-01 15:45:00,20,E,E,Customer
947,1970,2025-01-01 15:46:00,24,E,A,Customer
948,1011,2025-01-01 15:47:00,17,D,A,Customer
949,1329,2025-01-01 15:48:00,48,D,A,Subscriber
950,1735,2025-01-01 15:49:00,46,D,B,Customer
951,1783,2025-01-01 15:50:00,50,D,A,Customer
952,1967,2025-01-01 15:51:00,35,C,B,Subscriber
953,1357,2025-01-01 15:52:00,38,E,E,Subscriber
954,1971,2025-01-01 15:53:00,33,C,B,Customer
955,1407,2025-01-01 15:54:00,7,D,E,Subscriber
956,1667,2025-01-01 15:55:00,13,C,E,Customer
957,1372,2025-01-01 15:56:00,15,E,E,Subscriber
958,1007,2025-01-01 15:57:00,15,E,D,Subscriber
959,1121,2025-01-01 15:58:00,29,D,E,Subscriber
960,1347,2025-01-01 15:59:00,26,E,B,Customer
961,1675,2025-01-01 16:00:00,46,C,D,Subscriber
962,1089,2025-01-01 16:01:00,50,B,A,Subscriber
963,1647,2025-01-01 16:02:00,13,E,A,Subscriber
964,1697,2025-01-01 16:03:00,24,C,C,Customer
